
55, -74

90, -66

66, -24

31, 10

44, -81

8, -18

8, -18

8, -18

20, 36

18, 4

3, 7

8, -18

20, 36

18, 4

20, 36

20, 25

20, 25

20, 25

20, 25

20, 25

13, -10

5, -8

5, -8

71, -30

89, -58

74, -34

74, -32

84, -83

84, -84

47, 16

83, -82

83, -80

83, -81

-7, -1

6, -2

6, -2

95, -68

95, -68

95, -68

48, -82

19, 14

19, 14

19, 14

19, 14

19, 14

48, -83

12, 32

12, 32

12, 32

-5, 2

14, 8

14, 8

24, 9

51, 4

51, 2

58, -4

58, -6

13, -8

13, -8

13, -8

66, -79

66, -81

66, -81

72, -28

72, -29

66, -81

66, -81

64, -65

64, -63

64, -63

64, -65

64, -64

18, 24

73, -34

73, -33

-1, -4

11, -12

9, 11

48, -81

59, -82

59, -82

59, -83

78, -38

71, -75

0, 2

0, 2

18, -7

18, -7

18, -7

0, 2

18, -7

61, -77

61, -79

67, -80

95, -67

95, -69

93, -57

67, -78

67, -79

12, -9

12, -9

12, -9

12, -9

12, -9

95, -80

95, -80

95, -79

68, -76

61, -4

61, -2

60, -62

60, -62

122, -62

122, -61

101, -72

101, -70

66, -71

84, -46

84, -44

84, -46

12, 3

7, -21

74, -50

74, -52

74, -52

74, -51

59, -81

59, -81

59, -83

59, -81

59, -83

59, -83

80, -49

5, -18

34, 16

34, 16

48, 5

20, -6

86, -77

86, -77

7, -13

7, -13

7, -13

7, -13

47, 8

47, 8

93, -79

-5, -1

-5, -1

-5, -1

-5, -1

-5, -1

-5, -1

-5, -1

-5, -1

93, -77

46, 7

110, -63

110, -63

59, -72

68, -9

71, -28

71, -48

16, -5

16, -5

80, -54

80, -56

19, -11

19, -11

45, 14

45, 14

71, -84

116, -59

116, -61

116, -61

67, -86

67, -87

102, -66

95, -88

95, -86

64, -16

45, -78

45, -80

77, -46

77, -48

77, -46

77, -48

76, -85

76, -85

76, -83

76, -85

34, 13

68, -8

9, -9

9, -9

16, -10

16, -10

16, -10

16, -10

10, -19

10, -19

88, -67

67, -11

43, -79

-1, 8

-1, 8

87, -82

7, -11

7, -11

80, -47

80, -45

87, -80

87, -80

87, -80

87, -80

90, -72

90, -73

87, -81

19, 22

19, 22

66, -16

83, -74

83, -74

83, -74

35, 12

-3, -9

-3, -9

-3, -9

-3, -9

-2, 7

78, -72

78, -73

82, -70

16, -8

16, -8

16, -8

16, -8

-4, -5

12, -4

-4, -5

-4, -5

-4, -5

-4, -5

16, -8

12, -4

58, -19

58, -19

82, -69

115, -62

115, -60

115, -62

34, 8

-8, -7

-8, -7

-8, -7

-8, -7

69, -60

79, -37

-3, 3

63, -83

63, -83

63, -83

63, -83

111, -62

-7, -16

12, 16

12, 16

45, -86

9, -22

9, -22

57, -66

10, -5

58, -82

58, -82

6, -23

6, -23

6, -23

6, -23

6, -23

-9, -3

-9, -3

-9, -3

-9, -3

-9, -3

-4, -10

-4, -10

-4, -10

64, -7

66, -20

39, -88

39, -88

39, -87

17, 4

85, -76

100, -67

109, -63

109, -65

109, -64

49, -81

9, -24

92, -86

92, -86

70, -82

70, -83

55, -82

55, -82

51, -74

55, -82

55, -82

97, -69

97, -70

51, -74

51, -74

48, -7

48, -6

83, -55

83, -53

83, -55

83, -53

83, -54

105, -67

65, -77

52, -76

10, -10

10, -10

2, -22

2, -22

10, -10

10, -10

25, 28

19, 17

25, 28

19, 17

17, 0

68, -17

-4, -8

-4, -8

92, -56

92, -56

92, -56

88, -68

88, -68

2, -24

70, -82

62, -64

62, -62

62, -62

62, -63

18, -14

56, -16

56, -14

55, -83

55, -83

55, -81

55, -81

55, -83

17, 24

17, 24

17, 24

17, 24

55, -83

55, -82

9, -4

59, -6

56, -13

56, -13

100, -67

10, -8

10, -8

10, -8

10, -8

10, -8

10, -8

84, -33

84, -32

82, -72

82, -74

82, -72

82, -73

72, -75

72, -75

68, -81

50, -76

99, -83

99, -85

99, -84

64, -74

52, -11

52, -11

52, -10

119, -65

119, -63

105, -68

-7, -7

-7, -7

-7, -7

-7, -7

-7, -7

18, 6

114, -60

114, -61

50, -6

17, -7

17, -7

17, -7

92, -58

91, -59

81, -68

-3, -4

-3, -4

-3, -4

69, -77

41, 14

113, -63

86, -82

86, -82

86, -80

86, -82

86, -80

86, -80

86, -80

86, -82

12, 8

12, 8

12, 8

86, -80

86, -82

86, -81

123, -64

123, -62

123, -63

56, -19

56, -19

60, -83

60, -85

52, -7

52, -7

52, -9

50, -10

121, -66

87, -74

87, -76

87, -75

38, 7

38, 7

38, 7

-5, 0

-5, 0

-5, 0

-5, 0

-5, 0

-5, 0

-5, 0

-5, 0

64, -28

11, 7

11, 7

20, 15

20, 15

20, 15

9, 13

9, 13

24, 24

-6, -6

0, -16

-6, -6

0, -16

20, 15

-6, -6

88, -74

88, -74

88, -72

88, -73

-4, -18

47, -86

50, -7

67, -70

118, -66

112, -62

112, -63

53, -84

95, -69

95, -71

13, 28

13, 28

13, 28

13, 28

-2, -3

-2, -3

-2, -3

-2, -3

49, -13

10, -18

10, -18

10, -18

10, -18

10, -18

43, 17

49, -11

49, -11

0, 0

0, 0

-5, -7

41, -87

1, -15

1, -15

1, -15

61, -76

9, 8

9, 8

9, 8

19, 21

19, 21

87, -54

81, -73

11, 30

11, 30

32, 12

75, -83

63, -63

63, -63

63, -65

6, -15

6, -15

6, -15

91, -78

91, -78

44, -84

44, -84

44, -82

44, -82

84, -51

84, -53

84, -53

67, -60

67, -59

6, -12

6, -12

102, -67

52, -18

64, -15

79, -41

76, -32

-3, 8

85, -82

85, -81

60, -2

60, -1

77, -28

77, -29

83, -83

93, -77

93, -76

4, -16

4, -16

61, -11

61, -11

61, -11

61, -11

61, -10

1, -20

1, -20

1, -20

68, -74

44, -83

44, -81

52, -80

52, -81

3, -19

3, -19

3, -19

3, -19

3, -19

3, -19

3, -19

55, -5

6, -20

6, -20

6, -20

6, -20

6, -20

6, -20

65, -10

65, -9

84, -73

84, -75

89, -70

84, -74

75, -72

66, -61

66, -61

66, -59

66, -59

66, -61

66, -61

66, -61

42, 11

120, -67

120, -65

120, -65

102, -68

83, -83

83, -82

18, -2

18, -2

36, -83

61, -9

61, -7

61, -9

61, -7

61, -9

86, -76

77, -30

50, -82

50, -81

65, -65

65, -66

-9, -19

-9, -19

-9, -19

-9, -19

57, -67

22, 24

22, 24

22, 24

36, -83

28, 12

28, 12

28, 12

70, -16

70, -16

70, -17

62, -83

62, -83

62, -84

55, -16

68, -61

54, -83

63, -16

90, -54

67, -78

67, -76

67, -76

67, -76

60, -63

60, -65

69, -8

95, -78

95, -76

95, -78

95, -78

95, -78

94, -79

94, -79

94, -79

94, -78

92, -60

92, -61

65, -25

65, -24

76, -30

80, -43

80, -45

86, -53

86, -53

3, -10

3, -10

86, -55

117, -66

57, -68

68, -27

57, -79

84, -54

84, -55

89, -74

-9, -5

-9, -5

-9, -5

89, -72

89, -74

89, -72

76, -52

38, 12

11, 12

11, 12

11, 12

3, -8

3, -8

59, -66

59, -66

57, -14

103, -66

25, 29

87, -82

87, -84

84, -45

63, -6

84, -46

87, -82

87, -84

87, -82

61, -82

61, -81

19, 11

19, 11

-8, -2

-8, -2

-8, -2

-8, -2

13, 23

13, 23

121, -66

52, -74

98, -75

88, -86

66, -58

14, 2

14, 2

14, 2

62, -1

66, -58

10, 28

87, -81

87, -82

82, -52

82, -53

14, 9

14, 9

0, -14

0, -14

0, -14

0, -14

0, -14

58, -82

93, -80

93, -82

93, -80

93, -80

97, -66

118, -66

118, -68

118, -66

72, -76

72, -76

87, -73

80, -49

87, -72

72, -75

50, -74

71, -79

71, -80

64, -62

64, -61

85, -53

85, -55

85, -55

13, 5

13, 5

13, 5

85, -53

85, -54

91, -67

91, -67

76, -29

76, -29

76, -27

76, -27

76, -29

66, -79

66, -77

66, -77

76, -48

76, -50

3, -18

3, -18

3, -18

3, -18

76, -84

76, -84

76, -86

58, -83

58, -82

47, -83

47, -85

47, -85

47, -83

47, -83

71, -48

96, -66

96, -68

65, -74

65, -73

13, 25

13, 25

-7, -2

-7, -2

-7, -2

-7, -2

-7, -2

-7, -2

118, -67

88, -54

88, -52

88, -54

88, -53

118, -68

58, -72

-10, -2

15, 1

15, 1

15, 1

1, 7

15, 1

68, -84

47, 2

19, -9

14, -1

19, -9

-2, -5

-2, -5

-2, -5

-2, -5

19, -9

62, -63

13, 29

13, 29

13, 29

13, 29

13, 29

60, -7

62, -63

62, -65

62, -65

8, -17

8, -17

8, -17

8, -17

8, -17

63, -28

-9, -18

4, -14

19, 3

39, 11

39, 11

20, 14

19, 35

19, 35

96, -69

43, 11

21, 27

43, 11

96, -67

96, -69

86, -82

86, -84

86, -84

86, -82

96, -80

86, -83

68, -82

-2, -10

-2, -10

-2, -10

21, 20

21, 20

66, -28

66, -29

99, -73

99, -75

37, -88

37, -88

31, 12

31, 12

7, -9

7, -9

7, -9

97, -68

97, -70

69, -72

69, -74

92, -81

92, -81

90, -83

90, -84

92, -81

92, -81

92, -81

92, -79

92, -81

56, -77

56, -78

70, -34

70, -33

123, -63

-1, 2

40, -80

53, -8

53, -7

40, -82

68, -73

61, -76

42, 13

42, 13

42, 13

42, 13

56, -4

16, 23

16, 23

19, 26

19, 26

19, 26

19, 26

19, 26

19, 26

19, 26

56, -4

86, -81

86, -83

86, -83

86, -81

-2, -8

-2, -8

86, -81

86, -83

86, -83

86, -81

102, -69

78, -85

20, -13

95, -67

-5, -2

-5, -2

-5, -2

-5, -2

-5, -2

-5, -2

86, -73

13, -6

13, -6

92, -71

7, -22

7, -22

7, -22

11, -19

11, -19

99, -84

112, -65

112, -63

89, -86

67, -25

16, 5

5, -17

5, -17

16, 5

5, -17

5, -17

51, -84

7, -24

7, -24

7, -24

46, -81

64, -23

53, -73

53, -75

53, -73

53, -73

53, -73

61, -63

61, -63

61, -61

45, 3

45, 3

45, 3

110, -66

110, -66

110, -65

97, -73

23, 29

23, 29

39, 3

39, 3

107, -66

107, -64

107, -66

60, -85

115, -61

79, -66

79, -67

51, 1

19, 16

16, 25

78, -44

78, -46

78, -46

13, -17

91, -73

85, -82

85, -83

94, -76

58, -6

59, -66

59, -68

59, -68

59, -66

59, -68

59, -68

61, -27

7, -4

11, -5

11, -5

11, -5

11, -5

11, -5

11, -5

16, 29

18, -12

18, -12

18, -12

-2, -18

16, 29

52, -84

52, -82

64, -81

64, -79

64, -79

64, -81

64, -79

64, -81

64, -80

95, -68

95, -68

95, -70

-4, 5

85, -83

79, -67

11, -10

11, -10

11, -10

62, -6

62, -8

89, -53

19, 13

19, 13

19, 13

19, 13

19, 13

14, -16

54, -8

54, -6

54, -6

54, -7

52, -83

52, -81

12, 2

79, -44

79, -44

79, -42

14, 4

14, 4

14, 4

14, 4

14, 4

79, -42

79, -43

119, -61

60, -14

72, -84

48, -13

72, -84

58, -16

58, -18

72, -82

72, -83

59, -67

59, -67

59, -78

103, -69

59, -80

59, -80

59, -79

59, -69

50, -82

50, -82

50, -84

12, 9

12, 9

4, -2

111, -64

111, -64

111, -66

15, -9

15, -9

15, -9

11, -8

11, -8

79, -41

79, -43

79, -43

79, -43

79, -42

36, 15

51, -1

88, -83

88, -83

88, -83

14, 0

14, 0

15, 3

15, 3

72, -83

18, 27

18, 27

82, -45

50, -83

114, -61

66, -20

50, -83

50, -83

124, -62

19, 8

19, 8

19, 8

18, 20

18, 20

18, 20

14, 24

14, 24

14, 24

10, 29

16, -6

10, 29

45, 16

21, 7

21, 7

21, 7

84, -45

83, -32

67, -73

54, -74

50, -73

48, -10

66, -24

66, -25

68, -16

43, 16

43, 16

43, 16

14, -7

66, -75

98, -74

100, -65

66, -75

7, 8

12, -1

105, -65

9, 9

9, 9

9, 9

9, 9

120, -63

57, -78

57, -78

57, -76

21, 30

59, -10

64, -16

69, -85

75, -51

62, -29

39, 13

39, 13

61, -82

2, 2

-3, 2

-4, -6

-4, -6

2, 2

-4, -6

-4, -6

61, -84

64, -13

64, -12

61, -84

61, -83

63, -62

63, -61

65, -62

65, -64

65, -62

11, -18

65, -64

65, -62

65, -64

65, -63

43, 13

66, -11

96, -69

96, -70

56, -20

56, -19

-8, -20

80, -46

13, 15

38, -81

10, -6

10, -6

84, -81

84, -81

84, -79

61, -81

61, -83

45, 8

45, 8

42, -86

81, -46

81, -44

81, -45

94, -80

94, -80

94, -81

64, -21

80, -55

66, -9

80, -57

80, -56

93, -84

39, 8

93, -83

-4, -17

-4, -17

117, -62

117, -62

9, -1

9, -1

9, -1

56, -77

56, -75

61, -72

100, -69

70, -80

52, -7

52, -6

55, -80

55, -80

116, -61

116, -61

22, 10

62, -13

56, -6

56, -4

56, -5

93, -81

93, -81

10, -17

17, -12

20, 21

20, 21

-3, -1

-3, -1

-3, -1

-3, -1

26, 29

26, 29

-3, -1

-3, -1

60, -1

110, -66

110, -66

110, -66

110, -68

110, -66

77, -54

91, -86

4, -23

107, -66

107, -68

70, -14

-1, -7

-1, -7

-1, -7

93, -72

55, -13

56, -9

56, -11

50, -5

50, -6

76, -26

76, -28

-7, -20

89, -83

89, -85

89, -84

51, 3

82, -33

78, -29

78, -29

56, -9

58, -65

110, -67

1, -19

1, -19

1, -19

1, -19

1, -19

51, -1

66, -19

15, 8

18, 7

18, 7

107, -68

23, 15

17, 27

17, 27

102, -67

102, -66

17, 20

6, -19

6, -19

6, -19

6, -19

6, -19

6, -19

17, 20

17, 20

49, -76

92, -61

92, -61

14, -14

18, 19

18, 19

40, -83

55, -12

55, -12

55, -10

55, -12

55, -12

66, -82

1, -25

-5, -12

-5, -12

92, -55

92, -55

92, -57

66, -82

66, -80

66, -80

66, -80

66, -80

66, -81

76, -81

12, 4

49, -6

91, -53

3, 5

3, 5

111, -67

16, 15

16, 15

47, -86

47, -85

14, 6

14, 6

90, -73

51, -6

51, -8

51, -8

51, -7

80, -56

59, -70

40, -82

76, -49

76, -47

76, -49

57, -8

57, -8

57, -10

0, -15

0, -15

12, 0

12, 0

49, -11

49, -10

68, -34

68, -34

74, -72

74, -73

67, -87

67, -85

67, -87

74, -49

74, -49

74, -51

95, -85

95, -85

83, -66

61, -7

98, -82

98, -84

63, -79

63, -79

63, -80

46, -82

46, -82

46, -84

46, -83

111, -68

57, -66

82, -31

44, 14

56, -17

56, -19

56, -17

56, -17

56, -19

40, 5

40, 5

40, 5

44, -80

73, -74

11, 28

11, 28

12, -7

11, 28

0, -20

0, -20

0, -20

0, -20

0, -20

82, -51

82, -53

9, -16

9, -16

9, -16

73, -49

73, -50

82, -52

98, -83

102, -70

102, -69

51, -73

51, -73

51, -75

46, -81

46, -81

46, -83

46, -82

78, -29

78, -27

1, -8

78, -48

78, -48

94, -63

94, -63

10, 15

10, 15

83, -80

63, -70

78, -84

78, -85

62, -1

90, -54

83, -44

90, -56

98, -73

45, -87

45, -86

2, -16

2, -16

2, -16

20, 11

20, 11

67, -63

4, -15

77, -84

2, 4

2, 4

-3, 4

-3, 4

77, -82

8, -21

8, -21

8, -21

36, 14

4, -12

82, -73

82, -73

27, 11

-1, -14

-1, -14

46, 5

62, -62

62, -62

48, -76

8, -13

8, -13

8, -13

80, -30

80, -29

69, -85

69, -85

69, -83

92, -57

57, -5

-3, 0

-3, 0

-3, 0

-3, 0

57, -3

57, -5

57, -4

88, -53

77, -82

90, -59

-1, 6

66, -76

66, -74

18, -3

78, -47

78, -47

4, -20

4, -20

4, -20

4, -20

4, -20

4, -20

4, -20

4, -20

71, -28

60, -79

60, -80

20, 32

20, 32

59, -78

59, -76

59, -78

121, -66

81, -30

99, -71

123, -61

1, -18

1, -18

1, -18

14, -2

14, -2

-3, -7

-3, -7

49, -80

49, -81

88, -73

88, -75

88, -73

106, -64

8, -11

8, -11

106, -66

106, -65

3, -17

3, -17

87, -68

63, -11

63, -13

36, -87

-2, 5

-2, 5

17, 7

17, 7

22, 27

22, 27

22, 27

118, -67

118, -66

22, 20

60, -71

53, -81

53, -81

53, -79

17, 19

17, 19

66, -61

66, -61

5, -21

97, -83

97, -84

66, -61

66, -62

13, 14

13, 14

13, 14

13, 14

72, -34

-6, 1

-9, -17

-6, 1

72, -34

72, -32

91, -83

91, -85

5, -13

5, -13

5, -13

5, -13

20, 35

5, -13

91, -83

96, -66

58, -66

58, -66

58, -68

87, -69

87, -69

120, -65

120, -64

87, -69

57, -74

57, -74

87, -78

87, -78

87, -78

87, -80

87, -78

87, -80

87, -78

87, -79

95, -89

95, -87

56, -74

56, -74

56, -74

66, -25

66, -27

66, -27

53, -72

53, -70

38, -82

38, -82

85, -52

13, -13

12, -14

65, -63

65, -65

65, -64

20, 26

88, -54

88, -56

88, -55

41, -86

94, -84

94, -84

94, -84

94, -84

-8, -3

-8, -3

-8, -3

-8, -3

58, -67

58, -67

58, -69

58, -68

74, -85

58, -80

12, 6

12, 6

12, 6

5, -11

38, -82

64, -79

64, -79

64, -79

64, -79

64, -79

64, -79

64, -79

64, -78

60, -11

87, -88

87, -87

94, -82

81, -54

-1, -2

39, -87

39, -87

58, -14

39, -87

13, -11

24, 30

24, 30

0, 7

0, 7

86, -68

-2, -6

-2, -6

-2, -6

-2, -6

-2, -6

37, 13

96, -70

96, -68

96, -69

70, -76

70, -78

61, -64

61, -66

61, -66

94, -73

94, -72

61, -66

61, -64

55, -78

55, -78

67, -83

67, -85

14, 10

14, 10

14, 10

62, -81

62, -79

62, -81

19, 9

19, 9

35, 15

35, 15

35, 15

19, 9

19, 9

19, 9

95, -83

95, -83

62, -79

67, -84

49, -76

9, -14

20, 16

9, -14

9, -14

9, -14

9, -14

54, -81

54, -81

54, -79

54, -81

54, -79

54, -79

54, -81

54, -81

53, -11

53, -11

81, -46

65, -15

9, 6

9, 6

9, 6

64, -29

-7, -3

-7, -3

-7, -3

-7, -3

-7, -3

-7, -3

-7, -3

-7, -3

59, -10

59, -9

86, -68

69, -33

-3, -14

-3, -14

37, 8

17, -3

37, 8

-10, -3

-10, -3

-10, -3

-10, -3

37, 8

69, -33

93, -66

7, 9

86, -78

86, -80

86, -78

86, -78

86, -78

86, -78

86, -78

86, -78

89, -74

68, -13

86, -80

93, -64

93, -65

62, -72

62, -70

62, -72

79, -66

71, -75

71, -76

11, 29

20, 13

76, -47

69, -33

-3, 6

19, 34

59, -67

59, -67

59, -67

59, -65

59, -67

103, -65

103, -66

45, -85

45, -85

45, -84

68, -86

16, -13

16, -13

22, 7

22, 7

96, -74

96, -74

96, -72

91, -65

91, -64

69, -17

69, -17

69, -17

66, -81

66, -81

66, -81

66, -82

45, 2

45, 2

68, -10

85, -68

85, -67

86, -86

89, -86

-6, -9

-6, -9

-6, -9

-6, -9

-6, -9

-6, -9

7, -1

27, 8

7, -1

48, -5

79, -39

106, -66

106, -68

43, 2

10, 14

10, 14

43, 2

-6, 3

66, -72

101, -71

12, -2

12, -2

12, -2

108, -66

108, -64

108, -66

108, -66

1, -26

108, -65

-5, -3

-5, -3

-5, -3

-5, -3

-5, -3

89, -56

22, 30

89, -56

89, -55

43, 9

43, 9

122, -63

122, -63

122, -61

18, -5

18, -5

18, -5

122, -61

16, -11

-4, -13

11, -6

11, -6

11, -6

11, -6

11, -6

62, -13

62, -13

62, -11

62, -12

54, -11

54, -12

85, -67

85, -69

85, -68

85, -80

85, -80

46, 15

44, 1

18, -10

18, -10

18, -10

10, -13

10, -13

10, -13

10, -13

59, -70

106, -67

106, -68

103, -69

34, 10

34, 10

34, 10

65, -73

65, -74

89, -57

52, -80

78, -45

56, -82

87, -69

54, -19

87, -69

87, -69

87, -70

11, -17

11, -17

18, -8

18, -8

18, -8

18, -8

18, -8

67, -63

78, -28

78, -27

-4, -11

-4, -11

-4, -11

-4, -11

-4, -11

-4, -11

9, -2

9, -2

9, -2

15, 2

15, 2

15, 2

15, 2

15, 2

15, 2

55, -10

-8, -19

50, -78

50, -79

56, -73

56, -73

15, 9

15, 9

48, -73

14, -15

14, -15

-6, -4

-6, -4

-6, -4

-6, -4

10, -11

10, -11

10, -11

10, -11

-6, -4

65, -27

65, -27

65, -27

69, -75

-3, -2

-3, -2

-3, -2

-3, -2

79, -73

18, 18

18, 18

18, 18

90, -81

90, -81

90, -79

90, -79

90, -81

90, -79

90, -80

115, -63

50, -13

115, -62

116, -66

116, -66

116, -65

16, 17

49, -83

71, -80

64, -26

64, -24

64, -25

78, -80

82, -43

-8, -5

-8, -5

29, 11

52, -12

52, -10

52, -12

52, -11

67, -33

61, -66

61, -66

61, -66

64, -77

64, -77

64, -76

19, 4

19, 4

19, 4

19, 4

37, -86

12, 10

77, -32

78, -47

78, -48

49, -82

90, -70

69, -29

90, -72

5, 1

5, 1

22, 12

22, 12

-7, -19

69, -84

69, -84

14, 27

67, -15

67, -15

67, -15

67, -15

50, -12

50, -11

-10, -19

-10, -19

51, -81

7, -16

51, -81

51, -80

93, -68

93, -66

93, -68

93, -68

93, -66

93, -68

93, -66

93, -66

93, -67

110, -67

110, -67

110, -65

110, -67

110, -67

110, -67

110, -67

110, -65

63, -79

64, -9

64, -9

64, -10

63, -79

63, -77

97, -74

19, 24

19, 24

19, 24

19, 24

19, 24

61, -80

61, -78

61, -80

107, -65

107, -67

107, -65

107, -67

63, -78

61, -79

21, 28

21, 28

21, 28

21, 28

-8, -8

-8, -8

-8, -8

13, 1

13, 1

13, 1

13, 1

-8, -8

66, -18

86, -70

49, 4

74, -44

74, -46

76, -28

76, -28

76, -29

87, -78

87, -76

87, -76

87, -78

114, -62

68, -59

19, -7

19, -7

121, -64

121, -63

82, -81

92, -82

92, -80

92, -80

61, -12

92, -80

92, -82

92, -80

92, -81

51, -72

-7, -5

-7, -5

-7, -5

-7, -5

-7, -5

-7, -5

-7, -5

-7, -5

-7, -5

-7, -5

93, -69

93, -67

93, -69

93, -67

93, -67

93, -67

17, -5

9, 10

9, 10

17, -5

93, -78

93, -79

77, -51

69, -13

69, -15

69, -14

-1, -12

-1, -12

56, -5

56, -5

35, 14

67, -29

67, -31

81, -45

81, -45

81, -43

118, -63

45, 5

11, 15

11, 15

11, 15

45, 4

-7, -10

-7, -10

-7, -10

-7, -10

76, -32

97, -84

13, 31

13, 31

13, 31

97, -84

97, -84

-11, -3

58, -78

39, 4

17, -10

17, -10

63, -28

44, 3

44, 3

44, 3

108, -67

9, -23

9, -23

9, -23

82, -70

111, -66

91, -86

43, 4

-1, -20

-1, -20

-1, -20

8, -9

8, -9

61, -10

61, -12

61, -12

61, -12

61, -10

61, -10

71, -76

-7, -8

-7, -8

-7, -8

-7, -8

-7, -8

2, -27

2, -27

88, -79

88, -81

88, -81

88, -80

71, -74

56, -18

56, -17

71, -76

91, -55

17, -8

-8, -18

-8, -18

-8, -18

-8, -18

-8, -18

55, -74

2, -23

2, -23

60, -79

93, -87

60, -78

3, -21

3, -21

3, -21

3, -21

3, -21

3, -21

3, -21

0, -19

0, -19

83, -66

67, -75

67, -74

95, -74

94, -64

94, -64

94, -66

-5, -5

-5, -5

68, -76

80, -55

68, -77

52, -71

91, -58

88, -70

88, -72

88, -70

8, -22

88, -70

88, -72

49, -6

88, -70

57, -84

64, -80

64, -82

64, -82

48, -85

-5, -10

-5, -10

-5, -10

-5, -10

53, -79

53, -77

86, -78

86, -78

86, -77

53, -77

16, 1

16, 1

15, -16

15, -16

8, -24

98, -67

